Sample #,Fx,Fy,Fz,Mx,My,Mz,RTA,RSO,LTA,LSO,GO
4009,-1.992093,2.453396,-621.638367,441867.375,-6770.48877,4039.95166,-0.001853,-0.002935,-0.005509,-0.008265,0.001862
4010,-2.137925,2.087408,-617.450012,442199.375,-6784.503418,4168.200195,-0.001051,-0.009497,0.010436,-0.015284,0.000755
4011,-1.909524,2.117997,-626.377258,441630.9375,-6561.880371,4032.3479,0.001161,-0.011099,0.003341,-0.001589,-0.000313
4012,-2.047176,2.136841,-619.643188,442266.25,-6836.416992,4149.102051,0.005319,0.011179,-0.002037,0.008329,-0.000313
4013,-2.223143,2.404087,-620.917603,442387.4688,-6799.160156,4093.864502,-0.000937,-0.000341,0.003875,0.002607,-0.000465
4014,-2.240343,2.136909,-620.725281,441945.4375,-6702.346191,4296.374023,0.000398,-0.007666,-0.002305,-0.014216,0.00045
4015,-2.243646,1.835532,-599.941711,442499.8125,-6890.472656,4219.756348,-0.003378,-0.001562,-0.006119,-0.007464,0.00148
4016,-1.994761,1.751637,-623.817383,440994.9063,-6897.617188,4342.713379,-0.006506,-0.002821,0.004257,-0.00445,0.001938
4017,-1.993081,1.943285,-617.222229,439936,-6844.895996,4233.776855,-0.01013,-0.001753,-0.000206,-0.003611,0.002396
4018,-1.998782,1.849454,-621.784973,439948.7188,-6836.633789,4191.174316,0.006692,0.002672,0.004295,-0.000102,0.003769
4019,-1.97158,1.340623,-621.274597,441589.0938,-6652.307617,4170.369141,-0.009787,0.004732,-0.00364,0.004934,0.003387
4020,-1.92889,2.041548,-620.901917,441559.1563,-6571.134277,4154.996094,-0.005095,-0.005987,-0.004555,0.002073,0.002129
4021,-1.976889,1.703684,-621.057007,439629.4063,-7190.291504,4205.888184,-0.009749,-0.001448,-0.011994,0.002111,0.003426
4022,-2.056029,1.919933,-623.488342,442607.7813,-7024.245117,4261.176758,-0.007231,0.000956,-0.004555,-0.007807,-0.000198
4023,-2.120051,1.654128,-621.656738,442355.4688,-6896.355469,4191.935547,-0.006888,0.003092,0.001892,-0.005366,0.000641
4024,-1.952738,2.115651,-624.003723,441367.9688,-6805.852051,4152.679688,-0.000594,-0.006216,-0.0057,-0.016657,0.000031
4025,-1.862123,2.427201,-621.652222,442452.5313,-6716.978516,4207.168945,0.005662,0.004503,-0.010659,0.004133,-0.00058
4026,-1.746058,1.720042,-612.337891,441491.75,-6978.693848,4377.745117,-0.000517,0.00149,-0.00982,-0.008036,0.002014
4027,-1.937345,1.532637,-621.094971,441257.4688,-7191.669434,4260.806152,-0.008566,-0.003736,-0.007073,-0.014254,-0.000656
4028,-1.813047,1.677006,-621.264282,440863.1875,-6955.537598,4400.894043,-0.006201,-0.006865,0.00418,0.013974,0.002205
4029,-1.755925,1.536797,-628.401123,441530.25,-7120.141602,4190.422852,-0.005209,-0.001638,0.004295,0.025762,0.000031
4030,-1.654283,1.506658,-620.372986,441710.7188,-6889.723633,4379.45166,-0.005362,-0.002935,0.001434,0.004705,-0.003441
4031,-1.691163,1.81017,-638.973816,441279.4063,-6924.996582,4026.190186,0.007532,0.007593,0.008033,0.013593,0.000755
4032,-1.708249,1.748645,-621.310669,443063.5938,-6808.144531,4295.833984,0.000207,0.011293,0.000785,0.040601,0.003883
4033,-1.686844,1.797841,-621.091248,441375.7813,-6826.247559,4339.053711,-0.00952,-0.00057,-0.011193,0.032705,0.005791
4034,-1.792275,1.409235,-621.474731,442107.0625,-6860.317871,4527.55957,-0.010359,-0.006063,-0.007836,0.012296,0.000221
4035,-1.352993,1.529956,-616.330139,441116.875,-5962.836426,4370.093262,-0.004141,-0.007132,-0.004899,0.002302,0.000603
4036,-1.858976,1.445557,-619.25177,440602.25,-6889.629395,3109.6875,-0.011809,-0.009954,0.008415,0.007719,0.000565
4037,-1.671274,1.481124,-620.914612,441325.25,-7023.684082,4594.547852,-0.001776,-0.011938,0.003952,0.015386,0.003273
4038,-1.711692,1.532396,-622.358643,440676.75,-6997.172852,4416.325684,-0.010016,-0.001867,0.003875,-0.001322,0.003159
4039,-1.636726,1.558914,-624.187866,440807.75,-7028.368652,4226.17627,-0.004294,-0.00717,-0.002305,-0.044085,0.003502
4040,-1.580064,1.676374,-620.542969,441055.5938,-6999.821777,4362.18457,-0.010245,-0.036886,-0.000206,-0.045916,0.004646
4041,-2.273331,1.580176,-619.623474,441188.9688,-6962.094238,4362.54834,-0.004065,-0.005034,-0.001809,-0.032145,0.000641
4042,-1.543004,1.241948,-621.400269,438483.2813,-6879.116699,4605.097656,-0.000708,0.021936,0.006622,-0.019709,-0.004433
4043,-1.56207,1.338682,-621.640259,440682.7813,-7355.635742,4330.052734,-0.015776,0.006411,0.000709,-0.012156,0.001137
4044,-1.738785,1.169317,-620.528564,440363.9688,-6945.180176,4404.833008,0.001275,0.003473,0.000404,-0.011012,0.001518
4045,-1.641694,0.853808,-620.16687,440182.2813,-7096.583496,4511.830078,-0.000708,-0.002478,-0.007607,0.002912,0.00209
4046,-1.423239,1.265581,-619.955322,438997.2188,-6970.749023,4490.541504,-0.004141,-0.011633,-0.010659,0.001577,-0.00283
4047,-1.595657,1.846081,-621.807007,440338.4688,-7202.229492,4423.90918,-0.00685,-0.009344,-0.008103,0.005697,0.002357
4048,-1.610834,0.609783,-616.9021,440834.0313,-7234.874023,4486.515625,0.001428,-0.005568,-0.006958,0.003561,0.003426
4049,-1.681626,1.118638,-618.141052,439454.6875,-7110.775879,4580.632813,-0.007498,-0.006025,0.002693,-0.008227,0.008041
4050,-1.54907,1.096911,-620.717834,440366.6563,-7103.288086,4346.536133,0.002077,-0.007093,0.002426,-0.001856,0.001137
4051,-1.696371,1.018718,-615.426514,440556.125,-7004.954102,4699.903809,0.003107,0.004274,-0.008904,0.004819,0.002968
4052,-1.594805,0.927373,-620.16272,440243.1875,-6829.993652,4414.087891,-0.006621,-0.001829,-0.000207,-0.003306,-0.001419
4053,-1.594261,1.094599,-622.388,441733,-7031.203125,4611.233398,-0.005934,-0.002172,-0.007492,0.006879,0.002129
4054,-1.646558,1.408632,-619.432251,440223.1563,-7060.856934,4595.067871,-0.00231,-0.004004,-0.006081,0.023816,-0.001724
4055,-1.543576,1.191519,-622.560181,441145.9063,-7164.066406,4621.858887,-0.000517,-0.003126,0.002998,0.015577,-0.000542
4056,-1.467159,1.6023,-620.905273,440736.1563,-7106.078125,4564.25293,-0.00601,0.002291,0.001777,0.019659,0.002357
4057,-1.734383,1.266134,-622.178589,440752.4688,-6943.130859,4455.937012,0.006311,0.0058,-0.013024,0.006498,0.003998
4058,-1.687228,1.31344,-619.812805,440875.0625,-7105.231445,4381.160645,0.003831,0.009386,-0.005204,0.003065,0.002243
4059,-1.44822,0.998035,-619.268982,440757.25,-7107.083008,4455.851074,-0.005743,0.000307,-0.006386,-0.059229,0.002663
4060,-1.483326,0.537789,-620.579651,442140.75,-7081.097656,4534.376953,-0.002005,-0.003775,-0.003068,-0.048472,0.004494
4061,-1.786257,0.827928,-620.180176,440703.3125,-7275.649902,4661.407715,-0.000861,-0.005682,-0.004288,-0.026309,-0.001228
4062,-1.772002,0.660553,-621.058533,439350.4063,-6995.955078,4676.188477,-0.008719,-0.003393,-0.004822,-0.009753,0.000565
4063,-1.506701,0.637817,-621.634888,440711.5625,-6748.377441,4402.398438,-0.001395,-0.00717,-0.014931,-0.018717,0.00499
4064,-1.614224,1.166582,-619.079956,440556.4375,-7191.033691,4555.514648,0.005815,0.00847,-0.019547,0.001386,0.000946
4065,-1.372297,0.973678,-619.442322,440369.7813,-7017.311035,4526.983398,-0.000632,-0.004957,0.002044,0.013669,0.0019
4066,-1.628793,0.539532,-620.912781,440780.1563,-7094.399414,4507.025879,-0.003722,-0.001371,0.000404,0.012563,0.002243
4067,-1.732245,0.92798,-622.734619,440702.75,-7264.685547,4420.013184,-0.0017,-0.000494,0.005058,0.009817,0.001289
4068,-1.603526,0.949055,-621.27478,440635.3125,-7257.266602,4675.700195,-0.00891,-0.009573,0.006088,0.000204,0.000946
4069,-1.559059,1.312596,-620.900391,440359.4375,-7212.057617,4561.160645,-0.005095,-0.006063,0.010169,-0.002886,0.001671
4070,-1.372954,1.507292,-621.052063,439054.4063,-7067.056152,4530.058105,0.004671,0.005495,0.008491,-0.003764,0.00312
4071,-1.540964,0.445077,-621.076355,439875.5625,-7041.571289,4336.4375,0.003145,0.006296,-0.000435,0.020421,0.005028
4072,-1.338794,1.048494,-623.103088,440697.5625,-7214.811035,4421.428223,-0.003226,-0.008924,-0.008141,0.023473,0.004723
4073,-1.526999,0.926345,-621.623535,439923.0938,-7170.137207,4595.476074,-0.013602,-0.005606,0.004486,-0.01536,0.000069
4074,-1.233678,1.094,-619.084656,440493.4063,-7186.908203,4503.631348,-0.006011,-0.003851,-0.00074,-0.016505,-0.000237
4075,-1.521775,1.048074,-623.081604,439791.2813,-7270.178711,4581.761719,-0.00788,-0.006216,0.002311,-0.00487,0.000069
4076,-1.245543,1.091481,-620.280151,445033.5313,-7220.671387,4430.651855,-0.006659,-0.007666,0.001091,-0.027567,0.00499
4077,-1.496074,0.879234,-622.523499,439602.3438,-6873.32666,4579.569336,0.00036,0.004465,-0.002305,-0.006053,-0.001686
4078,-1.689365,1.000401,-621.451721,440502.2813,-7208.267578,4369.041992,-0.008452,-0.000723,-0.001503,-0.007197,-0.000275
4079,-1.522671,0.947786,-619.992493,440373.7188,-7243.07373,4756.466309,-0.008185,-0.008276,-0.006615,-0.004603,0.003998
4080,-2.107783,1.02224,-620.725464,440891.375,-7277.083496,4622.662598,-0.008299,-0.013006,-0.006691,-0.001399,0.003502
4081,-1.682287,1.115779,-620.897766,440175.875,-7293.258301,4995.107422,-0.004523,-0.018156,0.000976,-0.008837,0.001328
4082,-1.439862,1.072401,-619.789551,440495.0938,-6126.560547,4445.041992,-0.000708,-0.003241,0.000595,-0.014979,0.000793
4083,-1.449554,1.114506,-615.068054,440356.6875,-7392.133789,4698.191895,0.00345,0.015756,0.001739,-0.012995,0.006248
4084,-1.439691,1.015642,-616.71759,440754.8125,-7278.322266,5037.495117,-0.000708,0.022242,-0.002991,0.011571,-0.005691
4085,-1.625248,-0.115086,-618.556763,440867.6875,-7502.83252,4523.320313,-0.007269,0.006144,-0.000931,0.029348,0.001747
4086,-1.628968,1.027199,-623.84314,441282.375,-7270.537109,4116.339355,-0.009863,0.00313,-0.000016,0.03465,0.000145
4087,-1.675351,1.072833,-623.444153,439661.6563,-7409.90332,4554.17334,-0.006812,0.004084,-0.001999,0.019277,-0.00058
4088,-1.532416,1.190292,-619.271606,440879.875,-7241.026855,4568.276367,-0.012991,-0.020712,0.007804,0.014928,0.001404
4089,-1.241677,0.996147,-621.302673,441669.7188,-7269.867676,4657.418945,-0.007765,0.011179,0.001281,0.01695,-0.000618
4090,-1.353648,1.16454,-621.465332,440821.75,-7365.400879,4849.463867,-0.012457,0.026667,-0.004097,0.018972,-0.000618
4091,-0.733935,1.093694,-620.014221,440818.125,-7319.312988,4458.290527,-0.007842,-0.008581,-0.003754,-0.013453,-0.003059
4092,-1.400366,1.166009,-621.640625,440562.0625,-7325.408691,4727.568359,-0.004447,-0.019644,-0.011918,-0.043589,0.000526
4093,-1.462505,1.118245,-618.720581,440686.6563,-7195.412109,4491.965332,-0.001929,-0.012167,-0.009209,-0.017268,0.001213
4094,-1.763027,0.805153,-620.88031,439344.1875,-7259.772949,4672.705566,-0.001738,-0.008696,0.001586,-0.010516,0.002434
4095,0.213791,0.542289,-621.287354,431378.0313,-7459.841797,4740.128418,-0.003836,-0.013693,0.000556,-0.01269,0.003235
4096,-1.476732,0.926897,-623.650146,441028.8125,-6898.721191,4584.84668,-0.001624,0.005762,-0.003144,-0.005175,0.000374
4097,-1.441462,0.852579,-620.920227,440767.3438,-7460.227051,4556.34668,-0.003264,0.00416,-0.005433,0.012945,-0.003517
4098,-1.643018,1.046066,-621.467102,441020.375,-7389.597656,4598.224121,-0.000784,0.005152,-0.009476,-0.005976,0.002663
4099,-1.32598,1.045167,-621.485901,441667.9375,-7384.087402,4586.693848,-0.002463,0.018122,-0.0057,-0.015055,0.003082
4100,-1.433601,0.827449,-621.493408,442001.4063,-7376.552734,4596.98291,-0.002501,0.021135,0.00212,-0.022837,-0.000694
4101,-1.400228,1.215478,-622.189026,440625.4063,-7325.827148,4623.536133,-0.003111,0.005381,0.005668,-0.014826,0.004608
4102,-1.299882,1.165938,-621.105835,440884.5,-7518.493164,4622.873047,-0.003111,0.009043,0.002311,-0.011012,0.000259
4103,-0.588753,0.973046,-623.676697,441219.8125,-7367.446289,4596.336914,-0.002196,0.023767,-0.007721,0.003942,0.000832
4104,-1.38263,1.262933,-622.581238,441726.3438,-7473.984375,4619.532715,-0.003493,0.008661,0.004028,0.007223,0.001289
4105,-1.390415,2.376039,-624.200684,440905.7813,-7707.194336,4617.454102,-0.008948,-0.018194,-0.005967,-0.000674,0.001671
4106,-1.429345,1.698633,-620.712769,440083.9063,-7327.623047,4615.748535,-0.010779,-0.008429,0.000823,0.008291,0.002663
4107,-1.35391,0.491318,-624.948059,441244.125,-7390.562988,4610.645996,-0.008223,-0.007132,0.000099,-0.004527,0.002167
4108,-1.366042,0.925212,-622.387329,441156.1875,-7378.045898,4596.894043,-0.005324,-0.004805,0.006164,-0.009829,0.001137
4109,-1.383789,1.141241,-620.925293,441015.2813,-7521.038574,4675.030273,0.000322,-0.007322,-0.001236,-0.003535,0.00148
4110,-1.086689,0.874516,-620.38324,441024.6563,-7453.803711,4697.699219,-0.003455,0.000803,-0.004174,0.001653,0.003044
4111,-1.269493,0.87634,-623.127991,441483.9688,-7460.734863,4645.03418,-0.016005,-0.003698,-0.000702,0.004476,0.003769
4112,-1.328974,1.094991,-622.56134,440760.2813,-7433.371582,4562.317383,-0.0091,-0.011938,-0.00486,0.002225,0.002281
4113,-1.341467,0.681443,-621.140869,442201.2813,-7636.552246,4614.805664,-0.005286,-0.000036,-0.006768,-0.000216,-0.000732
4114,-1.122661,1.017625,-621.387939,445363.5938,-7379.030762,4581.630859,-0.004103,0.000383,0.005706,-0.001818,0.0019
4115,-1.190079,1.070974,-633.687439,440398.0938,-7485.07373,5258.019043,0.002305,-0.000265,-0.001923,-0.000483,0.001938
4116,-1.147417,0.800567,-620.246643,443166.7188,-7401.818848,4668.135254,-0.001166,0.011904,-0.00116,0.014814,0.000412
4117,-1.557588,1.263914,-622.157715,438744.6563,-7936.652344,4727.833008,0.005662,0.005076,-0.002343,0.007032,0.005257
4118,-1.450115,1.068467,-621.282471,440371.5313,-7846.803711,4753.537109,-0.002234,-0.007627,0.002311,-0.005328,0.001747
4119,-1.252527,1.191258,-623.841797,440759.3438,-7573.178711,4657.790039,-0.000517,-0.025289,-0.005776,0.001043,0.004189
4120,-1.508705,0.87629,-622.019897,441093.4375,-7405.969238,4669.052734,-0.005743,-0.01911,0.010589,-0.00281,0.001747
4121,-1.37384,1.263273,-621.627686,440363.25,-6938.943359,4731.917969,-0.010664,-0.006598,0.002006,-0.003916,0.001862
4122,-1.2568,1.30955,-619.826599,440746.7813,-7604.086914,4699.461914,-0.005629,-0.008352,-0.011269,-0.00239,-0.001915
4123,-0.897369,0.898902,-624.237793,441809.375,-7586.29541,4788.25293,-0.001776,0.005342,-0.006653,0.016149,0.003883
4124,-1.238296,1.233204,-618.716003,440166.6563,-7426.60498,5160.258301,-0.000937,-0.008734,-0.008255,0.013441,0.001976
4125,-1.322277,1.235633,-620.779236,442761.8125,-7420.450195,4769.244629,-0.002882,-0.006407,-0.00383,0.012678,0.004074
4126,-1.299944,1.478651,-619.994385,440351.6563,-7419.331543,4795.205566,0.001886,-0.000418,0.000976,0.005697,0.00354
4127,-1.280262,0.7102,-627.11554,440461.5313,-7192.677246,4683.729004,-0.00273,0.0021,0.005935,-0.003268,0.003006
4128,-1.427656,1.190333,-622.019836,441015.5,-7556.400879,4658.857422,0.003793,0.005953,0.007461,-0.013529,-0.006035
4129,-1.485205,1.191298,-621.231934,438356.625,-7626.416016,4753.643555,0.003068,0.011141,0.00399,-0.005213,0.003387
4130,-1.322718,2.228019,-621.823303,440713.7188,-7559.902344,4847.713379,0.00242,-0.004537,0.001091,0.002073,0.002739
4131,-1.141094,1.142209,-625.834167,439923.8438,-7649.279297,4918.598145,0.001085,0.00374,-0.008828,-0.001818,-0.00119
4132,-1.2114,1.505045,-622.338196,438864.0313,-7578.493652,4788.242188,-0.003912,0.001642,-0.002076,0.004018,0.003082
4133,-1.074474,1.167299,-621.842834,440819.6875,-7764.470703,4438.45459,0.008371,0.002634,0.009368,0.010618,0.003006
4134,-1.316511,1.527637,-621.448975,439899.0625,-7676.299805,4819.770996,-0.003645,-0.005491,-0.002037,0.002378,0.003273
4135,-1.017885,0.922857,-620.354065,439791.3125,-7334.847656,4821.96582,0.004976,0.012972,-0.00425,-0.002467,0.000183
4136,-1.794034,1.29754,-631.143372,441285.8125,-7544.981934,4043.692871,-0.003149,0.003931,0.000671,0.001615,0.000755
4137,-1.465797,1.334509,-621.101685,440878.4688,-7513.286133,4726.232422,-0.013029,0.006945,-0.002266,0.012639,0.002052
4138,-1.498137,1.116013,-621.137695,442443.375,-7518.712891,4694.540527,-0.014441,-0.003279,0.004295,0.006803,0.00251
4139,-1.554336,1.261629,-621.084534,440104.4688,-7542.383301,4855.416992,-0.005362,-0.007437,0.000785,-0.039812,0.002968
4140,-1.298129,1.285476,-617.621826,440159.5313,-7520.135254,4624.673828,-0.012724,-0.01827,0.005554,-0.033633,0.003616
4141,-1.280992,1.092604,-621.090027,439851.2188,-7808.935059,4771.680664,-0.004141,-0.021933,-0.002076,-0.014102,0.001328
4142,-1.299694,1.74586,-621.832153,440991.9375,-7471.891113,4684.564941,-0.003836,-0.011519,0.001968,0.005277,-0.00058
4143,-1.443802,1.211787,-618.897095,439972.4063,-7691.938965,4862.710449,-0.00231,-0.004004,-0.001847,0.00562,0.002205
4144,-0.748358,1.460861,-630.39978,440111.5625,-7480.231934,4625.606445,-0.003874,-0.009916,-0.005089,0.005086,-0.000313
4145,-1.144919,1.437219,-629.481995,440111.3438,-7485.911133,4574.364746,0.000703,-0.00717,-0.010277,-0.004488,0.003235
4146,-1.126176,1.097536,-623.844604,440825.6563,-7503.972168,4291.604492,-0.003226,0.005686,0.001434,-0.00529,0.004761
4147,-1.325636,1.358093,-620.371704,440616.5313,-7695.819824,4721.237305,-0.003912,0.003778,-0.003067,-0.002085,0.004303
4148,-1.17004,1.284241,-620.192627,440554.7188,-7788.290039,4831.913574,0.003564,0.013849,0.00727,-0.009028,0.001442
4149,-1.272452,1.262142,-621.835083,440623.25,-7782.829102,4705.631348,-0.002158,0.006411,-0.004517,0.015615,0.00415
4150,-1.177519,1.262628,-623.649292,440043.7188,-7826.083496,4797.314941,-0.006545,0.010263,-0.017182,0.002226,0.00106
4151,-1.236307,1.385232,-624.562012,440687.8125,-7252.545898,4684.870117,-0.007803,-0.004232,-0.006844,-0.003878,0.001633
4152,-1.152907,0.923015,-621.846436,441220.5625,-7477.750977,4761.529785,-0.00788,0.002901,-0.025917,0.000509,0.003731
4153,-1.010615,1.259493,-620.403137,441203.9375,-8319.457031,4740.433105,-0.006468,0.00107,-0.012414,-0.014178,0.000526
4154,-1.423657,1.379874,-617.093872,440933.7813,-7762.700684,4769.060059,0.002229,-0.009573,-0.004326,-0.013072,0.002624
4155,-1.401983,0.991483,-622.375549,448608.7813,-7739.084961,4554.764648,0.004327,0.014231,0.001396,-0.01124,0.000565
4156,-1.329244,1.189656,-621.642944,440107.5625,-7876.00293,4736.521973,-0.004179,0.009424,-0.000168,-0.013072,0.001976
4157,-1.325024,1.405141,-622.560486,440555.7813,-7739.186035,5012.383789,-0.007765,0.012743,-0.009667,-0.013262,0.002243
4158,-1.782391,1.434296,-622.88385,439128.125,-7580.25293,4691.119141,-0.007155,0.010645,-0.002762,0.013097,-0.001076
4159,-1.262099,1.503609,-622.020203,440937.8125,-7669.67334,4729.675781,-0.003607,0.011904,0.006698,0.017026,0.005066
4160,-1.328743,2.616217,-621.454346,440566.2813,-7682.072754,4647.000977,0.003869,-0.007208,0.011848,0.005926,0.000717
4161,-1.321101,0.53608,-621.675598,441301.5625,-7904.875,4732.34375,-0.000708,-0.001715,0.005706,-0.012308,-0.000198
4162,-1.315771,1.333898,-620.934204,441331.5313,-7648.17334,4695.965332,-0.006125,-0.010374,0.004714,0.019239,0.002052
4163,-0.682095,1.475676,-622.827881,444051.5,-7695.627441,4813.591797,-0.001891,-0.049017,-0.000855,0.014623,-0.000122
4164,-1.239555,1.721854,-622.015076,440669.0625,-7780.160645,4650.510254,-0.011694,-0.060842,0.004905,0.009817,0.003044
4165,-1.057983,1.357341,-622.580811,441398.875,-7614.655273,4839.620117,-0.011504,-0.104215,0.006393,-0.016199,0.002357
4166,-1.20361,0.200139,-622.752441,440408.9063,-7763.43457,4602.011719,-0.014784,0.024987,0.006774,-0.024058,-0.003441
4167,-1.233566,1.529183,-621.257996,439573.3125,-7554.044922,4661.406738,-0.000823,0.058138,-0.004288,-0.024363,0.000603
4168,-1.327574,1.38272,-620.189331,440420.375,-7917.810547,4641.291504,-0.004904,0.042421,-0.011155,0.013097,0.003693
4169,-1.30751,1.1605,-615.08075,440615.0313,-7648.205078,4885.373047,-0.00746,0.026171,-0.012223,0.015386,0.003616
4170,-1.157044,1.65004,-621.424622,438726.125,-7686.746582,4719.928711,-0.010169,0.006029,-0.013138,-0.012881,0.001213
4171,-1.152523,1.839262,-619.276306,440594.9688,-7773.865234,4873.215332,-0.006201,-0.0016,0.010551,-0.006892,0.002777
4172,-1.422379,1.38157,-615.970825,439634.0938,-7780.658691,4621.499023,-0.007422,-0.002516,0.01139,-0.009409,-0.000694
4173,-1.156023,0.609618,-622.378296,439743.9063,-8159.453613,4739.876465,-0.007155,0.002977,0.004753,0.001615,-0.000542
